,asprin-1.2.0-dse-100-vguide_pguide_rdm-n1,asprin-1.2.0-dse-100-rnd-n1,asprin-1.2.0-dse-100-pguide-n1,asprin-1.2.0-dse-100-nosave-n1,asprin-1.2.0-dse-100-n1,asprin-1.2.0-dse-100-dissimilarityPositive-n1,asprin-1.2.0-dse-100-dissimilarityAllE-n1,asprin-1.2.0-dse-100-dynamic-n1,asprin-1.2.0-dse-100-dissimilarityAll-n1,asprin-1.2.0-dse-100-dissimilarityPositiveE-n1,asprin-1.2.0-dse-100-vguide_pguide-n1
88,2.8535658666666657,0.065689933333333325,0.2338649666666667,0.06048976666666666,0.061690999999999989,0.31865126666666665,0.17167359999999998,13.113672533333329,1.0845004333333332,0.15327740000000001,2.7911446666666673
89,2.879895466666667,0.066456466666666672,0.2378977666666667,0.061089666666666681,0.062357633333333336,0.32408379999999998,0.17470656666666662,13.332005933333335,1.1087299666666666,0.15594376666666668,2.8165741666666664
90,2.896626233333333,0.06728966666666665,0.24206383333333334,0.061822900000000014,0.063257566666666654,0.32984966666666665,0.17773943333333328,13.556705233333332,1.1330597,0.1587099666666667,2.8328383333333331
91,2.9498182666666652,0.067856233333333335,0.24599643333333329,0.062556133333333333,0.063924100000000011,0.33544876666666673,0.18073906666666667,13.782304233333337,1.1576892333333333,0.16134289999999998,2.8850638000000002
92,2.9838795000000005,0.068622833333333341,0.24999573333333333,0.063189433333333336,0.064690600000000001,0.3409144999999999,0.18353873333333329,14.005270500000002,1.1824855000000001,0.16410913333333335,2.9184921333333325
93,3.0106085999999999,0.069422799999999993,0.25426176666666667,0.063922666666666655,0.065357233333333348,0.34638040000000009,0.18653813333333338,14.234702266666668,1.2075150333333335,0.16674206666666666,2.944254733333334
94,3.0416039666666674,0.070089299999999993,0.25859433333333337,0.064555966666666673,0.066023766666666678,0.35214616666666659,0.18963763333333331,14.464867333333331,1.2329445333333335,0.16937493333333337,2.9744170000000003
95,3.0609343999999994,0.070889200000000013,0.26272726666666663,0.065189233333333346,0.06679033333333334,0.35924499999999993,0.19267046666666671,14.693865966666664,1.2585740000000001,0.17214116666666668,2.9929142000000004
96,3.1031945999999979,0.071555766666666659,0.26679336666666664,0.065755833333333333,0.067523533333333344,0.36667720000000004,0.19553656666666669,14.927530333333332,1.2844367666666665,0.17487399999999995,3.0343744333333333
97,3.1198253666666664,0.072355733333333339,0.27122609999999997,0.06638899999999999,0.06822339999999999,0.37330976666666671,0.19873609999999994,15.165094233333338,1.3107660000000001,0.1777402333333333,3.0503720666666672
98,3.1563531666666669,0.072922366666666669,0.27559203333333332,0.066988833333333345,0.068923366666666666,0.37974223333333335,0.201769,15.398858833333337,1.3371953333333333,0.18053986666666669,3.0859001333333338
99,3.1739837,0.073622233333333342,0.27982476666666661,0.067655433333333334,0.069523299999999996,0.38580796666666672,0.20493520000000001,15.632256833333336,1.3639246666666662,0.18327279999999999,3.1028309333333342
100,3.1903811333333336,0.074388700000000016,0.28422400000000003,0.068122066666666661,0.070289899999999989,0.39164043333333332,0.20810136666666673,15.865421366666668,1.3908538333333336,0.18603910000000001,3.118361933333333
